Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Mes,Razon Social
21/02/2025,Adidas Argentina S A,Facturas B,4197309,0,0,0,0,0,2025-02,De la Arena Coll Manuel
28/02/2025,Autopistas Urbanas S A,Facturas A,741484,15164,0,0,3184,15164,2025-02,De la Arena Coll Manuel
28/02/2025,Condarco Horacio Felipe,Facturas B,3622,0,0,0,0,0,2025-02,De la Arena Coll Manuel
01/03/2025,Autopistas Del Sol S A,Facturas A,6808890,7280,0,0,1529,7280,2025-03,De la Arena Coll Manuel
05/03/2025,Soluciones Online Sa,Facturas B,43982,0,0,0,0,0,2025-03,De la Arena Coll Manuel
11/03/2025,Nss Sa,Facturas B,4451084,0,0,0,0,0,2025-03,De la Arena Coll Manuel
15/03/2025,Autopistas Urbanas S A,Facturas A,761760,13577,0,0,2851,13577,2025-03,De la Arena Coll Manuel
15/03/2025,Autopistas De Buenos Aires (Aubasa) Sa S. A.,Facturas A,4203466,1653,0,0,347,1653,2025-03,De la Arena Coll Manuel
16/03/2025,Autopistas Del Sol S A,Facturas A,6866992,9938,0,0,2087,9938,2025-03,De la Arena Coll Manuel
26/03/2025,Tecnorth S.A.,Facturas B,33294,0,0,0,0,0,2025-03,De la Arena Coll Manuel
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8596964,1040,0,0,218,1040,2025-03,De la Arena Coll Manuel
31/03/2025,Autopistas Urbanas S A,Facturas A,785337,10359,0,0,2175,10359,2025-03,De la Arena Coll Manuel
31/03/2025,Caminos De Las Sierras S. A.,Facturas A,282974,1074,0,0,226,1074,2025-03,De la Arena Coll Manuel
01/04/2025,Grupo Concesionario Del Oeste Sa,Facturas A,5982506,578,0,0,121,578,2025-04,De la Arena Coll Manuel
01/04/2025,Autopistas Del Sol S A,Facturas A,6929772,9706,0,0,2038,9706,2025-04,De la Arena Coll Manuel
01/04/2025,Soluciones Online Sa,Facturas B,44492,0,0,0,0,0,2025-04,De la Arena Coll Manuel
04/04/2025,Martinez Neumaticos S.R.L.,Facturas B,8871,0,0,0,0,0,2025-04,De la Arena Coll Manuel
07/04/2025,Adidas Argentina S A,Facturas B,4442908,0,0,0,0,0,2025-04,De la Arena Coll Manuel
10/04/2025,Condarco Horacio Felipe,Facturas B,3773,0,0,0,0,0,2025-04,De la Arena Coll Manuel
11/04/2025,Nss Sa,Facturas B,4549270,0,0,0,0,0,2025-04,De la Arena Coll Manuel
14/04/2025,Autopistas Urbanas S A,Facturas A,805276,9505,0,0,1996,9505,2025-04,De la Arena Coll Manuel
16/04/2025,Autopistas Del Sol S A,Facturas A,6992007,8782,0,0,1844,8782,2025-04,De la Arena Coll Manuel
17/04/2025,Adidas Argentina S A,Facturas B,4500336,0,0,0,0,0,2025-04,De la Arena Coll Manuel
22/04/2025,Corredores Viales Sociedad Anonima,Facturas A,2418662,832,0,0,175,832,2025-04,De la Arena Coll Manuel
27/04/2025,Fleming Federico,Facturas C,108,0,170000,0,0,170000,2025-04,De la Arena Coll Manuel
30/04/2025,Autopistas De Buenos Aires (Aubasa) Sa S. A.,Facturas A,4307841,31501,0,0,6615,31501,2025-04,De la Arena Coll Manuel
30/04/2025,Autopistas Urbanas S A,Facturas A,824436,25359,0,0,5325,25359,2025-04,De la Arena Coll Manuel
30/04/2025,Caminos De Las Sierras S. A.,Facturas A,295356,1074,0,0,226,1074,2025-04,De la Arena Coll Manuel
05/05/2025,Soluciones Online Sa,Facturas B,45076,0,0,0,0,0,2025-05,De la Arena Coll Manuel
07/05/2025,Corredores Viales Sociedad Anonima,Facturas A,2453592,832,0,0,175,832,2025-05,De la Arena Coll Manuel
12/05/2025,Nss Sa,Facturas B,4648649,0,0,0,0,0,2025-05,De la Arena Coll Manuel
14/05/2025,Autopistas Urbanas S A,Facturas A,847294,16461,0,0,3457,16461,2025-05,De la Arena Coll Manuel
15/05/2025,Autopistas De Buenos Aires (Aubasa) Sa S. A.,Facturas A,4340984,1438,0,0,302,1438,2025-05,De la Arena Coll Manuel
16/05/2025,Autopistas Del Sol S A,Facturas A,7115442,13982,0,0,2936,13982,2025-05,De la Arena Coll Manuel
16/05/2025,Telecom Argentina Sociedad Anonima,Facturas B,69159,0,0,0,0,0,2025-05,De la Arena Coll Manuel
26/05/2025,De Los Rios Carlos Javier,Facturas B,2260,0,0,0,0,0,2025-05,De la Arena Coll Manuel
31/05/2025,Autopistas Urbanas S. A.,Facturas A,871515,11835,0,0,2485,11835,2025-05,De la Arena Coll Manuel
31/05/2025,Caminos De Las Sierras S. A.,Facturas A,307830,1074,0,0,226,1074,2025-05,De la Arena Coll Manuel
01/06/2025,Autopistas Del Sol S A,Facturas A,7177788,3929,0,0,825,3929,2025-06,De la Arena Coll Manuel
02/06/2025,Soluciones Online Sa,Facturas B,45611,0,0,0,0,0,2025-06,De la Arena Coll Manuel
11/06/2025,Nss Sa,Facturas B,4750838,0,0,0,0,0,2025-06,De la Arena Coll Manuel
15/06/2025,Autopistas Urbanas S. A.,Facturas A,891227,6867,0,0,1442,6867,2025-06,De la Arena Coll Manuel
16/06/2025,Autopistas Del Sol S A,Facturas A,7237717,5662,0,0,1189,5662,2025-06,De la Arena Coll Manuel
18/06/2025,Erli Juan Emiliano,Facturas C,3828,0,36000,0,0,36000,2025-06,De la Arena Coll Manuel
19/06/2025,Entrada Total S.A.,Facturas B,7064,0,0,0,0,0,2025-06,De la Arena Coll Manuel
22/06/2025,Gelly Cantilo Luis,Facturas C,1243,0,120000,0,0,120000,2025-06,De la Arena Coll Manuel
24/06/2025,Corredores Viales Sociedad Anonima,Facturas A,2541316,3328,0,0,699,3328,2025-06,De la Arena Coll Manuel
26/06/2025,Gelly Cantilo Luis,Facturas C,1282,0,90000,0,0,90000,2025-06,De la Arena Coll Manuel
29/06/2025,The Walt Disney Company Argentina S A,Facturas B,646915,0,0,0,0,0,2025-06,De la Arena Coll Manuel
29/06/2025,Gelly Cantilo Luis,Facturas C,1310,0,60000,0,0,60000,2025-06,De la Arena Coll Manuel
30/06/2025,Autopistas Urbanas S. A.,Facturas A,912529,25929,0,0,5445,25929,2025-06,De la Arena Coll Manuel
30/06/2025,Caminos De Las Sierras S. A.,Facturas A,320236,2149,0,0,451,2149,2025-06,De la Arena Coll Manuel
01/07/2025,Autopistas Del Sol S A,Facturas A,7299042,7858,0,0,1650,7858,2025-07,De la Arena Coll Manuel
01/07/2025,Soluciones Online Sa,Facturas B,46211,0,0,0,0,0,2025-07,De la Arena Coll Manuel
05/07/2025,Mercadolibre S.R.L.,Facturas A,24737,1689,0,0,355,1689,2025-07,De la Arena Coll Manuel
11/07/2025,Nss Sa,Facturas B,4853632,0,0,0,0,0,2025-07,De la Arena Coll Manuel
15/07/2025,Autopistas Urbanas S. A.,Facturas A,935332,20067,0,0,4214,20067,2025-07,De la Arena Coll Manuel
16/07/2025,Autopistas Del Sol S A,Facturas A,7358024,6471,0,0,1359,6471,2025-07,De la Arena Coll Manuel
22/07/2025,Corredores Viales Sociedad Anonima,Facturas A,2600983,1872,0,0,393,1872,2025-07,De la Arena Coll Manuel
31/07/2025,Autopistas Urbanas S. A.,Facturas A,955707,13371,0,0,2808,13371,2025-07,De la Arena Coll Manuel
31/07/2025,Caminos De Las Sierras S. A.,Facturas A,333009,2149,0,0,451,2149,2025-07,De la Arena Coll Manuel
31/07/2025,Gimenez Yesica Anabel,Facturas B,180,0,0,0,0,0,2025-07,De la Arena Coll Manuel
01/08/2025,Autopistas Del Sol S A,Facturas A,7420211,5893,0,0,1238,5893,2025-08,De la Arena Coll Manuel
01/08/2025,Soluciones Online Sa,Facturas B,46645,0,0,0,0,0,2025-08,De la Arena Coll Manuel
10/08/2025,Nss Sa,Facturas B,4958009,0,0,0,0,0,2025-08,De la Arena Coll Manuel
13/08/2025,Emprendimientos Satelitales Sa,Facturas B,4245484,0,0,0,0,0,2025-08,De la Arena Coll Manuel
13/08/2025,Fideicomiso De Administracion Grupo Yubrin,Facturas B,78,0,0,0,0,0,2025-08,De la Arena Coll Manuel
14/08/2025,Vtv Sud S.A.,Facturas B,949252,0,0,0,0,0,2025-08,De la Arena Coll Manuel
15/08/2025,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,Facturas A,84233,2975,0,0,625,2975,2025-08,De la Arena Coll Manuel
16/08/2025,Autopistas Urbanas S. A.,Facturas A,978997,20803,0,0,4369,20803,2025-08,De la Arena Coll Manuel
16/08/2025,Autopistas Del Sol S A,Facturas A,7481298,8666,0,0,1820,8666,2025-08,De la Arena Coll Manuel
16/08/2025,Grupo Concesionario Del Oeste Sa,Facturas A,6365284,2427,0,0,510,2427,2025-08,De la Arena Coll Manuel
31/08/2025,Autopistas Urbanas S. A.,Facturas A,1000373,7753,0,0,1628,7753,2025-08,De la Arena Coll Manuel
01/01/2025,Mercadolibre S.R.L.,Facturas A,111865,6611,0,0,1388,6611,2025-01,De la Arena Martin
04/01/2025,Alvarado Claudia Susana,Facturas A,365,31603,0,0,6637,31603,2025-01,De la Arena Martin
09/01/2025,Starlink Argentina S R L,Facturas B,38371,0,0,0,0,0,2025-01,De la Arena Martin
14/01/2025,Telecom Argentina Sociedad Anonima,Facturas A,3424218,165807,0,0,34861,165807,2025-01,De la Arena Martin
14/01/2025,Kal Sociedad De Responsabilidad Limitada,Facturas B,1550,0,0,0,0,0,2025-01,De la Arena Martin
15/01/2025,Kal Sociedad De Responsabilidad Limitada,Facturas B,1556,0,0,0,0,0,2025-01,De la Arena Martin
15/01/2025,Kal Sociedad De Responsabilidad Limitada,Notas De Credito B,184,0,0,0,0,0,2025-01,De la Arena Martin
16/01/2025,Suarez Basalo Ricardo Federico,Facturas A,1,1,0,0,0,1,2025-01,De la Arena Martin
16/01/2025,Albiero Hnos S R L,Facturas A,109448,37392,0,0,7852,37392,2025-01,De la Arena Martin
16/01/2025,Albiero Hnos S R L,Facturas A,109314,32248,0,0,6772,32248,2025-01,De la Arena Martin
16/01/2025,Suarez Basalo Ricardo Federico,Facturas A,6809,1329917,0,0,279283,1329917,2025-01,De la Arena Martin
16/01/2025,Suarez Basalo Ricardo Federico,Notas De Credito A,1,-1,0,0,0,-1,2025-01,De la Arena Martin
17/01/2025,Sa La Nacion,Facturas B,3037269,0,0,0,0,0,2025-01,De la Arena Martin
18/01/2025,Castilla Lorena Alejandra,Facturas A,10480,337492,0,0,70873,337492,2025-01,De la Arena Martin
20/01/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,78916495,0,0,0,0,0,2025-01,De la Arena Martin
22/01/2025,Consorcio Club De Campo El Tipal,Recibos C,17793,0,0,0,0,0,2025-01,De la Arena Martin
24/01/2025,E X S A  S R L,Facturas A,9303,1549091,0,0,325309,1549091,2025-01,De la Arena Martin
27/01/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5856139,0,0,0,0,0,2025-01,De la Arena Martin
28/01/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5882544,0,0,0,0,0,2025-01,De la Arena Martin
31/01/2025,Mercadolibre S.R.L.,Facturas A,148291,6611,0,0,1388,6611,2025-01,De la Arena Martin
01/02/2025,Mendez Agustin Angel,Facturas A,5504,60744,0,0,12756,60744,2025-02,De la Arena Martin
01/02/2025,Ra87 S. R. L.,Facturas A,278,161148,0,0,33841,161148,2025-02,De la Arena Martin
03/02/2025,Castilla Lorena Alejandra,Facturas A,10518,110975,0,0,23305,110975,2025-02,De la Arena Martin
05/02/2025,Castilla Lorena Alejandra,Facturas A,10531,2811,0,0,590,2811,2025-02,De la Arena Martin
05/02/2025,Fundacion Santa Maria,Facturas C,58639,0,579000,0,0,579000,2025-02,De la Arena Martin
06/02/2025,Starlink Argentina S R L,Facturas B,75915,0,0,0,0,0,2025-02,De la Arena Martin
07/02/2025,Fertel S A,Facturas A,13659,71021,0,0,14914,71021,2025-02,De la Arena Martin
07/02/2025,Sanz Navamuel Jose Ignacio,Facturas C,340,0,70000,0,0,70000,2025-02,De la Arena Martin
08/02/2025,Estacion De Servicio San Lorenzo Chico S. R. L.,Facturas A,4034,57859,0,0,12150,57859,2025-02,De la Arena Martin
10/02/2025,Lemamotor S. A.,Facturas B,4709,0,0,0,0,0,2025-02,De la Arena Martin
11/02/2025,Sa La Nacion,Facturas B,3067680,0,0,0,0,0,2025-02,De la Arena Martin
14/02/2025,Albiero Hnos S R L,Facturas A,110202,32248,0,0,6772,32248,2025-02,De la Arena Martin
14/02/2025,Albiero Hnos S R L,Facturas A,110364,37392,0,0,7852,37392,2025-02,De la Arena Martin
14/02/2025,Telecom Argentina Sociedad Anonima,Facturas A,3610502,166085,0,0,34936,166085,2025-02,De la Arena Martin
17/02/2025,Castilla Lorena Alejandra,Facturas A,10564,447937,0,0,94067,447937,2025-02,De la Arena Martin
17/02/2025,Castilla Lorena Alejandra,Notas De Credito A,369,-447937,0,0,-94067,-447937,2025-02,De la Arena Martin
17/02/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5907334,0,0,0,0,0,2025-02,De la Arena Martin
18/02/2025,De Yong German Anibal,Facturas B,5030,0,0,0,0,0,2025-02,De la Arena Martin
18/02/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5933739,0,0,0,0,0,2025-02,De la Arena Martin
18/02/2025,Consorcio Club De Campo El Tipal,Recibos C,18455,0,0,0,0,0,2025-02,De la Arena Martin
20/02/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,79267157,0,0,0,0,0,2025-02,De la Arena Martin
25/02/2025,Lemamotor S. A.,Facturas B,4810,0,0,0,0,0,2025-02,De la Arena Martin
27/02/2025,Rodriguez Maria Laura,Facturas C,251,0,68731,0,0,68731,2025-02,De la Arena Martin
02/03/2025,Mercadolibre S.R.L.,Facturas A,179220,6611,0,0,1388,6611,2025-03,De la Arena Martin
06/03/2025,Fundacion Santa Maria,Facturas C,58926,0,582550,0,0,582550,2025-03,De la Arena Martin
08/03/2025,Starlink Argentina S R L,Facturas B,102642,0,0,0,0,0,2025-03,De la Arena Martin
14/03/2025,Telecom Argentina Sociedad Anonima,Facturas A,3801250,165547,0,0,34791,165547,2025-03,De la Arena Martin
16/03/2025,Sucesores De Roberto Saman Sociedad De Responsabilidad Limitada,Facturas A,37134,87203,0,0,18313,87203,2025-03,De la Arena Martin
18/03/2025,Albiero Hnos S R L,Facturas A,111248,37392,0,0,7852,37392,2025-03,De la Arena Martin
18/03/2025,Albiero Hnos S R L,Facturas A,111095,32248,0,0,6772,32248,2025-03,De la Arena Martin
20/03/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,79818607,0,0,0,0,0,2025-03,De la Arena Martin
21/03/2025,Sa La Nacion,Facturas B,3109564,0,0,0,0,0,2025-03,De la Arena Martin
28/03/2025,Asociacion Argentina De Hemoterapia E Inmunohematologia Y Terapia Celular,Facturas C,12048,0,275000,0,0,275000,2025-03,De la Arena Martin
29/03/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5962286,0,0,0,0,0,2025-03,De la Arena Martin
30/03/2025,Jorge Horacio Bonacorsi S.A,Facturas B,5987950,0,0,0,0,0,2025-03,De la Arena Martin
01/04/2025,Mercadolibre S.R.L.,Facturas A,210831,6611,0,0,1388,6611,2025-04,De la Arena Martin
01/04/2025,Comercializadora De Bebidas S.R.L.,Facturas B,47918,0,0,0,0,0,2025-04,De la Arena Martin
01/04/2025,Fundacion Santa Maria,Facturas C,60103,0,552900,0,0,552900,2025-04,De la Arena Martin
03/04/2025,Ticketek Argentina Sa,Facturas B,5643438,0,0,0,0,0,2025-04,De la Arena Martin
04/04/2025,Amarilla Sebastian,Facturas A,28884,94285,0,0,19800,94285,2025-04,De la Arena Martin
08/04/2025,Estacion De Servicio San Lorenzo Chico S. R. L.,Facturas A,5185,61834,0,0,12985,61834,2025-04,De la Arena Martin
14/04/2025,Telecom Argentina Sociedad Anonima,Facturas A,3996307,169690,0,0,35661,169690,2025-04,De la Arena Martin
14/04/2025,Sa La Nacion,Facturas B,3149566,0,0,0,0,0,2025-04,De la Arena Martin
16/04/2025,Albiero Hnos S R L,Facturas A,111979,34505,0,0,7246,34505,2025-04,De la Arena Martin
16/04/2025,Albiero Hnos S R L,Facturas A,112123,40009,0,0,8402,40009,2025-04,De la Arena Martin
19/04/2025,Starlink Argentina S R L,Facturas B,271007,0,0,0,0,0,2025-04,De la Arena Martin
21/04/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,80136596,0,0,0,0,0,2025-04,De la Arena Martin
21/04/2025,Galvytub Sociedad Anonima,Facturas B,234,0,0,0,0,0,2025-04,De la Arena Martin
21/04/2025,Consorcio Club De Campo El Tipal,Recibos C,19895,0,0,0,0,0,2025-04,De la Arena Martin
27/04/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6013642,0,0,0,0,0,2025-04,De la Arena Martin
28/04/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6037769,0,0,0,0,0,2025-04,De la Arena Martin
30/04/2025,Gomez Roco Y Cia S R L,Facturas A,25042,600617,0,0,126130,600617,2025-04,De la Arena Martin
01/05/2025,Estacion De Servicio San Lorenzo Chico S. R. L.,Facturas A,4784,40549,0,0,8515,40549,2025-05,De la Arena Martin
01/05/2025,Mercadolibre S.R.L.,Facturas A,243227,6611,0,0,1388,6611,2025-05,De la Arena Martin
02/05/2025,Starlink Argentina S R L,Facturas B,401247,0,0,0,0,0,2025-05,De la Arena Martin
05/05/2025,Fundacion Santa Maria,Facturas C,60555,0,576000,0,0,576000,2025-05,De la Arena Martin
08/05/2025,Peña 2051 S.A.,Facturas A,4304,401570,0,0,84330,401570,2025-05,De la Arena Martin
08/05/2025,Rossi Y Caruso Sacif,Facturas B,6673,0,0,0,0,0,2025-05,De la Arena Martin
09/05/2025,Patagonia International Inc Sucursal Argentina,Facturas B,12112,0,0,0,0,0,2025-05,De la Arena Martin
09/05/2025,Patagonia International Inc Sucursal Argentina,Facturas B,12111,0,0,0,0,0,2025-05,De la Arena Martin
14/05/2025,Telecom Argentina Sociedad Anonima,Facturas A,4179784,183111,0,0,38494,183111,2025-05,De la Arena Martin
14/05/2025,Sa La Nacion,Facturas B,3229950,0,0,0,0,0,2025-05,De la Arena Martin
15/05/2025,Tecalza Sociedad Anonima,Facturas A,147,310909,0,0,65291,310909,2025-05,De la Arena Martin
16/05/2025,Albiero Hnos S R L,Facturas A,112857,34505,0,0,7246,34505,2025-05,De la Arena Martin
16/05/2025,Albiero Hnos S R L,Facturas A,112858,40009,0,0,8402,40009,2025-05,De la Arena Martin
20/05/2025,Rossi Y Caruso Sacif,Facturas B,6721,0,0,0,0,0,2025-05,De la Arena Martin
20/05/2025,Consorcio Club De Campo El Tipal,Recibos C,20586,0,0,0,0,0,2025-05,De la Arena Martin
22/05/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,80509721,0,0,0,0,0,2025-05,De la Arena Martin
24/05/2025,Prieto Diego,Facturas A,9273,117818,0,0,24742,117818,2025-05,De la Arena Martin
27/05/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6062244,0,0,0,0,0,2025-05,De la Arena Martin
27/05/2025,Fundacion Hernan R Uriburu,Recibos C,959,0,0,0,0,0,2025-05,De la Arena Martin
28/05/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6087353,0,0,0,0,0,2025-05,De la Arena Martin
28/05/2025,Grimoldi Sociedad Anonima,Facturas B,44798,0,0,0,0,0,2025-05,De la Arena Martin
29/05/2025,Ebox S.A.,Facturas A,87491,489342,0,0,102762,489342,2025-05,De la Arena Martin
30/05/2025,Aneto S.A.,Facturas A,68,40934,0,0,8596,40934,2025-05,De la Arena Martin
31/05/2025,Mercadolibre S.R.L.,Facturas A,277457,6611,0,0,1388,6611,2025-05,De la Arena Martin
01/06/2025,Starlink Argentina S R L,Facturas B,598602,0,0,0,0,0,2025-06,De la Arena Martin
02/06/2025,Kal Sociedad De Responsabilidad Limitada,Facturas B,2746,0,0,0,0,0,2025-06,De la Arena Martin
03/06/2025,Fundacion Santa Maria,Facturas C,61339,0,566000,0,0,566000,2025-06,De la Arena Martin
04/06/2025,Soxpigue S A,Facturas A,55022,56231,0,0,11809,56231,2025-06,De la Arena Martin
09/06/2025,El Bazar Digital .Com S.R.L.,Facturas A,54355,62024,0,0,13025,62024,2025-06,De la Arena Martin
09/06/2025,Sa La Nacion,Facturas B,3228795,0,0,0,0,0,2025-06,De la Arena Martin
10/06/2025,S A Establecimientos Vitivinicolas Escorihuela,Facturas B,3112,0,0,0,0,0,2025-06,De la Arena Martin
12/06/2025,Patagonia International Inc Sucursal Argentina,Facturas B,77927,0,0,0,0,0,2025-06,De la Arena Martin
14/06/2025,Telecom Argentina Sociedad Anonima,Facturas A,4368700,190190,0,0,39967,190190,2025-06,De la Arena Martin
15/06/2025,Estacion De Servicio San Lorenzo Chico S. R. L.,Facturas A,7804,59645,0,0,12525,59645,2025-06,De la Arena Martin
16/06/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6111012,0,0,0,0,0,2025-06,De la Arena Martin
17/06/2025,Albiero Hnos S R L,Facturas A,113771,34505,0,0,7246,34505,2025-06,De la Arena Martin
17/06/2025,Albiero Hnos S R L,Facturas A,113927,40009,0,0,8402,40009,2025-06,De la Arena Martin
17/06/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6135109,0,0,0,0,0,2025-06,De la Arena Martin
24/06/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,80860957,0,0,0,0,0,2025-06,De la Arena Martin
24/06/2025,Consorcio Club De Campo El Tipal,Recibos C,21282,0,0,0,0,0,2025-06,De la Arena Martin
26/06/2025,E X S A  S R L,Facturas A,9990,2416612,0,0,507488,2416612,2025-06,De la Arena Martin
26/06/2025,Csra Argentina S.R.L.,Facturas B,145572,0,0,0,0,0,2025-06,De la Arena Martin
26/06/2025,Nestle Argentina S A,Facturas B,246910,0,0,0,0,0,2025-06,De la Arena Martin
27/06/2025,Compañia Mercantil Agricola E Industrial Sociedad Anonima,Facturas A,918,27881865,0,0,2928135,27881865,2025-06,De la Arena Martin
30/06/2025,Mercadolibre S.R.L.,Facturas A,313057,7430,0,0,1560,7430,2025-06,De la Arena Martin
30/06/2025,Mainelli Maria Amaya,Facturas C,89,0,120000,0,0,120000,2025-06,De la Arena Martin
01/07/2025,Fundacion Santa Maria,Facturas C,62048,0,628155,0,0,628155,2025-07,De la Arena Martin
02/07/2025,Starlink Argentina S R L,Facturas B,831409,0,0,0,0,0,2025-07,De la Arena Martin
04/07/2025,Pussetto Salta S A,Facturas A,22776,280533,0,0,58912,280533,2025-07,De la Arena Martin
14/07/2025,Telecom Argentina Sociedad Anonima,Facturas A,4556769,194184,0,0,40805,194184,2025-07,De la Arena Martin
14/07/2025,Sa La Nacion,Facturas B,3269363,0,0,0,0,0,2025-07,De la Arena Martin
16/07/2025,Albiero Hnos S R L,Facturas A,115036,43610,0,0,9158,43610,2025-07,De la Arena Martin
16/07/2025,Albiero Hnos S R L,Facturas A,114786,37610,0,0,7898,37610,2025-07,De la Arena Martin
21/07/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81250610,0,0,0,0,0,2025-07,De la Arena Martin
21/07/2025,Consorcio Club De Campo El Tipal,Recibos C,22158,0,0,0,0,0,2025-07,De la Arena Martin
25/07/2025,Expreso Bisonte S R L,Facturas B,66720,0,0,0,0,0,2025-07,De la Arena Martin
26/07/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6161489,0,0,0,0,0,2025-07,De la Arena Martin
28/07/2025,Jorge Horacio Bonacorsi S.A,Facturas B,6186056,0,0,0,0,0,2025-07,De la Arena Martin
30/07/2025,Nak Stuff S.R.L.,Facturas A,9698,20521,0,0,4309,20521,2025-07,De la Arena Martin
30/07/2025,De Los Rios Carlos Javier,Facturas A,1942,1179200,5581100,4995520,247900,11755820,2025-07,De la Arena Martin
30/07/2025,Mercadolibre S.R.L.,Facturas A,351016,7430,0,0,1560,7430,2025-07,De la Arena Martin
01/08/2025,Starlink Argentina S R L,Facturas B,1104383,0,0,0,0,0,2025-08,De la Arena Martin
01/08/2025,Fundacion Santa Maria,Facturas C,62830,0,566000,0,0,566000,2025-08,De la Arena Martin
02/08/2025,Miguelez Jose Antonio,Facturas A,3122,164455,0,0,34535,164455,2025-08,De la Arena Martin
02/08/2025,Miguelez Jose Antonio,Facturas A,3123,156194,0,0,32801,156194,2025-08,De la Arena Martin
05/08/2025,Mercadolibre S.R.L.,Facturas A,1354224,2072,0,0,435,2072,2025-08,De la Arena Martin
07/08/2025,Arx Srl,Facturas A,2821,278325,0,0,58448,278325,2025-08,De la Arena Martin
13/08/2025,Sa La Nacion,Facturas B,3309956,0,0,0,0,0,2025-08,De la Arena Martin
14/08/2025,Telecom Argentina Sociedad Anonima,Facturas A,4741201,197199,0,0,41439,197199,2025-08,De la Arena Martin
18/08/2025,Albiero Hnos S R L,Facturas A,115616,43610,0,0,9158,43610,2025-08,De la Arena Martin
18/08/2025,Albiero Hnos S R L,Facturas A,115878,37610,0,0,7898,37610,2025-08,De la Arena Martin
20/08/2025,Corralon San Lorenzo S.R.L.,Facturas A,28191,198347,0,0,41653,198347,2025-08,De la Arena Martin
20/08/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81708344,0,0,0,0,0,2025-08,De la Arena Martin
22/08/2025,Consorcio Club De Campo El Tipal,Recibos C,22974,0,0,0,0,0,2025-08,De la Arena Martin
23/08/2025,Estacion De Servicio San Lorenzo Chico S. R. L.,Facturas A,7724,71103,0,0,14932,71103,2025-08,De la Arena Martin
25/08/2025,Automovil Club Argentino,Facturas B,7249,0,0,0,0,0,2025-08,De la Arena Martin
29/08/2025,Mercadolibre S.R.L.,Facturas A,388362,7430,0,0,1560,7430,2025-08,De la Arena Martin
01/01/2025,Policlinica Privada Centro Medico Sarandi Sociedad Anonima,Facturas A,10103,45864,0,0,9631,45864,2025-01,Deposito Avellaneda Sur
01/01/2025,Real Software Sa,Facturas A,7322,10179,0,0,2138,10179,2025-01,Deposito Avellaneda Sur
